text,target
nao posso continuar a comer desta maneira,0
infelizmente nao posso continuar devido a sua ignorancia...,0
desculpa nao posso continuar a amizade depois disso,0
nao posso continuar mentindo pra mim mesmo dizendo que vou mudar. eu nasci no veneno tenho veneno dentro de mim eu destruo tudo que eu toco e esse e o meu legado. nao tenho nada pra mostrar do modo como eu vivi e ninguem que entrou na minha vida ganhou alguma coisa com isso.,0
enfim todo esse tempo tentando varrer tudo do meu organismo me fez chegar a conclusao de que eventualmente a minha acne vai reaparecer e eu nao posso continuar arriscando o funcionamento normal do meu organismo por uma coisa que nao diz nada sobre quem eu sou,0
e nesse panorama desolador que temos de achar o caminho de uma acao solidaria para reerguer o rio. lembro de uma frase de um personagem de samuel beckett: nao posso continuar continuo. ...,0
meus joelhos ficaram assim por conta do sobrepeso so que agora nao posso continuar emagrecendo porque nao posso fazer exercicios pesados por causa dos joelhos,0
velho minha unica meta era pagar o medico porque nao posso continuar adiando. isso desde janeiro. vai entrar maio e eu ainda nem mostrei meus exames e to sentindo que to ficando cada vez mais fudida,0
eu prometo que vou acompanhar a todos os jogos da conferencia oeste hoje. nao posso continuar a cometer o pecado de nao assisti-los,0
nao posso continuar negando que fazer comprar me faz bem,0
eu tenho uma prova terca se eu for mal nao posso continuar a materia... ai e adeus 7a adeus formatura... que pressao hein,0
nao posso continuar a ter estes sonhos,0
preciso procurar outro emprego pra ontem nao posso continuar onde nao sou valorizada.,0
onde me viste a ofender? estas a perder a razao meu doce! nao vou admitir uma coisa que nao e verdade eu ja me dei com a mariana e sempre lhe disse alguma coisa quando passava por mim. nao e por agora nao nos darmos que nao posso continuar a ser educada!,0
desculpas gostava muito das duas. hari foi uma das pessoas mais incriveis dentro da casa nao posso continuar votando depois disso. estamos contigo.,0
nao posso continuar assim porque se nao ate a entrega do tdec eu to ferrada,0
so sei que preciso tirar a nota maxima nesse trabalho. julho nao quero estar aqui,0
e todos nem imaginam que no momento em que rio eu somente penso em morte em como finalmente morrer nenhum deles imagina o quanto estou quebrada o quanto nao quero estar aqui o quanto estou cansada +,1
a musica do corinthians pra amanha: choram as rosasporque nao quero estar aqui,0
preso nesse mundo e nao quero estar aqui,1
ser adolescente e o que exatamente ? eu nao sei se isto e so drama causado pela idade ou se me deva preocupar eu nao quero estar aqui so quero ir,1
nao quero estar aqui so queria ir pra minha casa com meu tommynho e minha cama,0
 por mais que eu fosse adorar conhece-lo nao quero estar aqui quando ele chegar. posso atrapalhar.  ele nao vai pedir.  ah coma um biscoitinho.  ele nao vai pedir  repetiu iris mais uma vez. e entao porque nao pode evitar acrescentou:  nao vai. pic.twitter.com/rrsvyraklw,0
se eu tivesse uma opcao pra ir pra um outro lugar eu iria porque eu nao quero estar aqui quando esses tiros comecarem,0
nao quero estar aqui so pra te fazer felixx eu quero e viveeeer ooo a vida do jeito que ela tem que seeeer,0
eu simplesmente odeio a minha vida nao sei mais quem eu sou nao quero estar aqui,1
cada dia minha auto estima cai um pouco cada dia penso em como resolver os problemas cada dia um novo dia pra pensar que nao quero estar aqui mas preciso estar .,1
as vezes eu acho que nao vale a pena viver . o mundo so te decepciona e te coloca pra baixo as pessoas nao prestam o que a gente ganha com isso tudo afinal? qual o proposito? nao vejo mais nenhum,1
essa declaracao do whindersson me fez admirar muito mais. o cara definitivamente mostrou que nao vale a pena viver de mascaras. dinheiro fama glamour e um numero alto de seguidores nao sao sinonimos de felicidade plena. ...,0
eu so tento dar a visao sabe visao de quem ta quase formado ja nao vale a pena viver na miseria pra cursar algo que tu curte graduacao pode esperar o teu sustento nao deixo a ideia ai porque vi um pessoal falando na timeline sobre,0
... nao vale a pena uma vida tao corrida em que nao se ve um espaco pra deus. nao vale a pena viver sem sentir o aconchego dos bracos do pai. nao vale a pena viver ignorando esse amor inigualavel. nao deixe esse amor de lado. ame quem mais te ama.,0
tio nao vale a pena viver sem spotify,0
tudo na vida e emprestado.. nao vale a pena viver apegado!,0
a vida nao vale a pena viver,1
e o seguinte: nao pode deixar ninguem se meter entre voce e suas paixoes na vida se nao nao vale a pena viver  -lucifer,0
nao vale a pena viver em um mundo onde o jovem nao sabe quem e a maryl streep,0
isso e verdade nao vale a pena viver em um lugar que voce sabe que uma hora ou outra vai acabar por falta de interesse,0
"exatamente fui nessa onda de ""sou desapegado"" e acabei me apegando no fim quem ficou sozinho foi eu nao vale a pena viver a vida igual a uma micareta",0
nao vale a pena viver sonhando e se esquecer de viver (harry potter),0
boa noite !!! voce nunca esta so a vida e uma preciosidade maravilhosa e devemos fazer de tudo para sermos felizes! nunca diga que estas so que nao vale a pena viver ... o deus que tudo... ?utm_source=ig_twitter_share&igshid=lf9v44iczof8 ...,0
ja nao tenho spotify premium nao vale a pena viver depois desta,0
"*girei os calcanhares observando-a com certa atencao.*  sim? ""- seja o que for o que o motiva a encontrar severus lembre-se que nao vale a pena viver em conflito com a pessoa que apesar de tudo sempre o favoreceu em hogwarts!"" *a fitei por alguns segundos sorrindo em ironia*",0
minha vida chegou em um ponto em que eu so quero dormir e nunca mais acordar ou simplesmente morrer,1
queria dormir e nunca mais acordar,1
minha mae sempre me massacrando quando o assunto e roupa so eu sei da vontade de tomar uns remedios e nunca mais acordar estragou completamente o meu domingo por um motivo banal,1
mt legal que ja acordei com aquela vontade de nunca mais acordar,1
vontade de ir dormir e nunca mais acordar,1
nao aguento mais sonhar que estou na disney e nunca acordar na disney,0
me lembra de nunca mais acordar cedo no domingo pra minha mae nao vir me pedir pra ir na feira pra ela.,0
so quero morrer na minha cama e nunca mais acordar,1
eu sou o tipo de pessoa que nao deveria nunca acordar cedo,0
vontade de dormir e nunca mais acordar,1
so de lembrar o tanto de coisa que tenho que fazer quando acordar da vontade de nunca mais acordar,0
ok vou dormir e espero nunca acordar boa noite.,1
e nao ha nada melhor do que amar voce eu nunca vou te perder. foi deus que me deu voce e como poder sonhar e nunca acordar .,0
uma noite de adoracao uma palavra que pegou forte. deus fala o tempo todo. to sabendo que to fazendo tudo errado mas to bem. porque antes tarde do que nunca acordar e perceber que nao posso estragar tudo por orgulho ou por capricho,0
"ja estao chamando o pacto de migracao da onu de pacto de suicidio das nacoes. pacto de migracao da onu - ""o pacto de suicidio das nacoes""",0
plano de suicidio : ir ao psiquiatra ele vai receitar remedios e com esses remedios eu tenho uma overdose. isso esta mais proximo do que nunca de acontecer.,1
nessas horas eu fico feliz por ter um plano de suicidio,1
meu plano de suicidio ja ta pronto so falta a coragem agora,1
a cada dia um plano de suicidio diferente,1
vou voltar colocar meu plano de suicidio em pratica,1
ja to preparado pra pular todos os stories da intro de got hoje a noite,0
mais do que preparado pra pular stories com audio estourado e gente cantando,0
aonde eu vou tem um grilo preparado pra pular em mim,0
ele ta com cara de que ta preparado pra pular numa jugular,0
pra mim o van dijk cabeceou meio fraco e o alisson nao estava preparado pra pular,0
exatamente!!! e toda vez que eu olho pra um ele parece que ta pronto pra pular em mim s,0
o minho ta pronto pra pular no pescoco do seungmin mds pic.twitter.com/e1snfn6xti,0
nessa aqui ele tava pronto pra pular no pescoco de alguem pic.twitter.com/v9kqu03tke,0
mais um pre-release comprado ja estou pronto pra pular m20 pra economizar grana,0
eu precisava fazer um video de quando abro a porta da caminhonete e o luke ja esta ali pronto pra pular no meu colo.,0
pronto pra pular da ponta da terra quando nao ficar no grupo final? ...,0
a beira de um abismo estou pronto pra pular . esse abismo e deus.,0
completamente suzana todos sabiam que o cara estava na prancha pronto pra pular ao mar mas por birra o asno adia a demissao em uma tentativa tosca de ridicularizar a emissora e a reporter/apresentadora ridiculo isso,0
bom dia meus consagrados quem ta pronto pra pular atras de trio embaixo de chuva??,0
na segunda foto ele pra pronto pra pular na minha perna mas ok,0
se o lucas nao tivesse me segurado hoje provavelmente eu estaria na salinha de seguranca do mineirao. eu ja tava em cima do vidro no 3x2 pronto pra pular no camarote.,0
por um momento eu achei que o kauan ia bater o carro ontem eu ja tava pronto pra pular,0
pelicula nova no celular. pronto pra pular do predio de novo. kkkkkkk sqn,0
pronto pra pular um brejo,0
fui la peguei a maior distancia que podia e sai correndo em direcao a pilha de cadeiras. quando cheguei perto pronto pra pular vem um grito de um dos amigos que estavam so assistindo a nossa idiotice:,0
o jimin ficou armadasso pronto pra pular no jin porque ele esqueceu o nome dele aloawoksskso,0
representatividade eh isto eu tava achando que era uma coitada por estar com um pezinho pronto pra pular fora porem e real,0
quase nunca relaxa sempre pronto pra pular so relaxa com golden shower,0
o fuzil do zulu cuspindo fogo pronto pra pular la na chacrinha dnv,0
hoje tem game of thrones e galera tomem cuidado - beba agua - durmam bastante - nao se estressem - evitem sair de casa porque vc nao vai querer morrer no dia da estreia da ultima temporada de got ne ?,0
gente nn eh normal querer morrer essa quantidade de vezes por dia apenas nn eh,1
esse grupo e imbativel helder usa seus poderes para enlouquecer o thanos marilia mostra valores faz ele refletir fazendo ele questionar a propria existencia e querer morrer apenas por ser quem e e o mal que esta fazendo e a rosemary kkk a rosemary manda ele calar a boca kkkkk,0
pessoas que tem gastrite como voces conseguem beber e nao querer morrer no dia seguinte ?,0
a vontade de querer morrer e enorme,1
ontem o role serviu pra encontrar um cara que me lembrou de um dos maiores micos da minha vida relembrar eh viver e querer morrer de tanta vergonha,0
tao linda que me faz querer morrer ...,0
nao eu nao vou querer morrer por um time.,0
se faz vc querer morrer e alguma coisa importante...,0
esses toquinho de bola do galo me faz querer morrer,0
se eu tiver vontade de cagar durante o ep de got eu vou querer morrer,0
se esse juiz marcar esse penalti vai ser o maior erro da vida dele vai querer morrer !!,0
hoje tem game of thrones galera tomem cuidado - beba agua - durma bastante - nao se extresse - evite sair de casa porque voce nao vai querer morrer na estreia da ultima temporada de got ne?,0
oi razao do meu viver e querer morrer todos os dias,0
qnd eu comeco me apegar em alguem e a pessoa some 1 segundo ja e motivo p mim querer morrer chorando,0
a sua familia tambem te faz querer morrer ? pois a minha faz questao todos dos dias de fazer com que eu me sinta assim,1
omg ela e tao linda que me faz querer morrer . pic.twitter.com/tpid6mkueo,0
video aulas de 40 min que me fazem querer morrer mesmo que o prof seja mto bom,0
acho engracado quem nunca pariu filho comparar colica menstrual com contracoes. to aqui tendo colicas e nao to me retorcendo a ponto de querer morrer ...,0
quer ve eu querer morrer e alguem me pedir comida na rua e eu nao ter dinheiro,0
playlist de musica no estilo que vc curte + artistas aleatorios que vc nunca ouviu faz voce querer morrer ums 60% menos,0
sair de casa com esse celular sem bateria e pedir pra querer morrer,0
facam de tudo para nao morrer hoje se possivel nem saiam do quarto vc nao vai querer morrer no dia da estreia da ultima temporada de game of thrones ne?,0
me perdi no abismo e voltei teu amor diminui minha vontade de querer morrer teu abraco e como um terapeuta que vem socorrer todos os medos que eu guardo mesmo sem querer,0
fui dormir achando que ia acordar otima pra trabalhar ai meu corpo lembrou que tomei cerveja gin e rum e nao ta me deixando fazer nada alem de querer morrer,0
nao tomem muitos riscos durante esse proximo mes e meio bebam agua olhem pros 2 lados antes de atravessar a rua vcs nao vao querer morrer bem na ultima temporada,0
so nao tenho a parte de querer morrer kk ...,0
esse e o meu presidente!!! e para aqueles que por ventura vierem querer questionar esse post: se eu desistir da humanidade e melhor morrer . afinal faco parte dessa humanidade. e busco a... ...,0
e hoje tem game of thrones e galera tomem cuidado. *beba agua *durmam bastante *nao se estresse *evitem sair de casa porque vc nao vai querer morrer no dia da estreia da ultima temporada de for ne.,0
